request_id,flow,flow_name,size_bytes,push_cycle,pop_cycle,delay_cycles,dropped
576,2,gmail,48,1436,2184,748,false
577,1,zoom,48,1440,1455,15,false
578,2,gmail,48,1440,2187,747,false
579,2,gmail,48,1444,2190,746,false
580,1,zoom,48,1448,1461,13,false
581,2,gmail,48,1448,2193,745,false
582,2,gmail,48,1451,2196,745,false
583,1,zoom,48,1455,1468,13,false
584,2,gmail,48,1455,2199,744,false
585,2,gmail,48,1459,2202,743,false
586,1,zoom,48,1462,1478,16,false
587,2,gmail,48,1462,2205,743,false
588,2,gmail,48,1466,2208,742,false
589,1,zoom,48,1470,1485,15,false
590,2,gmail,48,1470,2211,741,false
591,2,gmail,48,1474,2214,740,false
592,1,zoom,48,1478,1491,13,false
593,2,gmail,48,1478,2217,739,false
594,2,gmail,48,1481,2220,739,false
595,1,zoom,48,1485,1498,13,false
596,2,gmail,48,1485,2223,738,false
597,2,gmail,48,1489,2226,737,false
598,1,zoom,48,1492,1508,16,false
599,2,gmail,48,1492,2229,737,false
600,2,gmail,48,1496,2232,736,false
601,1,zoom,48,1500,1515,15,false
602,2,gmail,48,1500,2235,735,false
603,2,gmail,48,1504,2238,734,false
604,1,zoom,48,1508,1521,13,false
605,2,gmail,48,1508,2241,733,false
606,2,gmail,48,1511,2244,733,false
607,1,zoom,48,1515,1528,13,false
608,2,gmail,48,1515,2247,732,false
609,2,gmail,48,1519,2250,731,false
610,1,zoom,48,1522,1538,16,false
611,2,gmail,48,1522,2253,731,false
612,2,gmail,48,1526,2256,730,false
613,1,zoom,48,1530,1545,15,false
614,2,gmail,48,1530,2259,729,false
615,2,gmail,48,1534,2262,728,false
616,1,zoom,48,1538,1551,13,false
617,2,gmail,48,1538,2265,727,false
618,2,gmail,48,1541,2268,727,false
619,1,zoom,48,1545,1558,13,false
620,2,gmail,48,1545,2271,726,false
621,2,gmail,48,1549,2274,725,false
622,1,zoom,48,1552,1568,16,false
623,2,gmail,48,1552,2277,725,false
624,2,gmail,48,1556,2280,724,false
625,1,zoom,48,1560,1575,15,false
626,2,gmail,48,1560,2283,723,false
627,2,gmail,48,1564,2286,722,false
628,1,zoom,48,1568,1581,13,false
629,2,gmail,48,1568,2289,721,false
630,2,gmail,48,1571,2292,721,false
631,1,zoom,48,1575,1588,13,false
632,2,gmail,48,1575,2295,720,false
633,2,gmail,48,1579,2298,719,false
634,1,zoom,48,1582,1598,16,false
635,2,gmail,48,1582,2301,719,false
636,2,gmail,48,1586,2304,718,false
637,1,zoom,48,1590,1605,15,false
638,2,gmail,48,1590,2307,717,false
639,2,gmail,48,1594,2310,716,false
640,1,zoom,48,1598,1611,13,false
641,2,gmail,48,1598,2313,715,false
